Серийный номер;Выходное напряжение (без нагрузки) [В];Выходное напряжение при Vin120 [В];Выходное напряжение при Vin230 [В];Выходное напряжение при Vin242 [В];Выходное напряжение(половина нагрузки) при Vin230 [В];LineReg [%];LoadReg [%];LoadReg + LineReg [%];Пульсации при Vin120 [мВp-p];Пульсации при Vin230 [мВp-p];Пульсации при Vin242 [мВp-p];ПульсацииRMS [мВ];КПД при Vin120 [В];КПД при Vin230 [В];КПД при Vin242 [В];Напряжение отключения [В];PF при VinMin(без нагрузки);PF при VinNom(без нагрузки);PF при VinMax(без нагрузки);PF при VinMin(под нагрузкой);PF при VinNom(под нагрузкой);PF при VinMax(под нагрузкой);
58210823;12.049;12.031;12.027;12.028;12.04;0.033;0.183;0.216;24.0;24.0;24.0;5.7;81.6;85.3;85.2;2;0.633;0.327;0.266;0.667;0.561;0.553
58100823;12.062;12.047;12.051;12.052;12.057;0.033;0.091;0.124;28.0;32.0;28.0;6.9;81.7;85.3;85.3;2;0.783;0.32;0.266;0.668;0.564;0.555
58110823;12.022;12.002;12.009;12.008;12.016;0.058;0.108;0.166;28.0;24.0;24.0;5.7;81.4;85.2;85.2;2;0.688;0.322;0.266;0.665;0.56;0.552
58120823;12.108;12.102;12.096;12.097;12.103;0.05;0.099;0.14900000000000002;28.0;24.0;28.0;5.7;81.7;85.4;85.2;2;1.0;0.315;0.266;0.668;0.562;0.554
58130823;12.065;12.06;12.056;12.055;12.061;0.033;0.075;0.108;24.0;24.0;20.0;5.7;81.0;85.0;84.9;2;0.703;0.343;0.28;0.669;0.562;0.554
58140823;12.074;12.07;12.065;12.064;12.07;0.041;0.075;0.11599999999999999;28.0;24.0;24.0;5.7;81.4;85.2;85.2;2;0.609;0.336;0.274;0.667;0.562;0.554
58150823;12.118;12.102;12.109;12.109;12.114;0.058;0.074;0.132;32.0;24.0;32.0;5.7;81.4;85.3;85.2;2;1.0;0.311;0.267;0.669;0.564;0.557
58040823;12.035;12.022;12.023;12.023;12.03;0.008;0.1;0.10800000000000001;24.0;24.0;24.0;5.7;81.7;85.4;85.2;2;1.0;0.318;0.265;0.669;0.563;0.556
58050823;12.055;12.043;12.041;12.041;12.049;0.017;0.116;0.133;36.0;28.0;28.0;6.9;81.6;85.3;85.2;2;0.735;0.317;0.264;0.668;0.562;0.554
58060823;12.081;12.076;12.072;12.071;12.077;0.033;0.075;0.108;24.0;28.0;24.0;5.7;81.7;85.3;85.1;2;0.722;0.323;0.27;0.669;0.564;0.556
58070823;12.053;12.047;12.044;12.044;12.049;0.025;0.075;0.1;24.0;24.0;28.0;5.7;81.6;85.2;85.0;2;0.669;0.32;0.267;0.666;0.561;0.553
58080823;12.117;12.111;12.106;12.107;12.111;0.041;0.091;0.132;32.0;28.0;24.0;6.9;81.5;85.4;85.2;2;0.68;0.323;0.269;0.671;0.565;0.557
58090823;12.048;12.03;12.038;12.037;12.044;0.066;0.083;0.14900000000000002;28.0;28.0;20.0;5.7;80.8;85.1;84.9;2;0.627;0.327;0.27;0.667;0.561;0.554
57980823;12.032;12.02;12.02;12.02;12.026;-0.0;0.1;0.1;24.0;32.0;24.0;6.9;81.2;85.2;85.1;2;0.624;0.327;0.271;0.669;0.563;0.556
57990823;12.075;12.063;12.063;12.065;12.071;0.017;0.099;0.116;28.0;24.0;24.0;5.7;81.2;85.1;85.1;2;0.591;0.344;0.28;0.669;0.562;0.555
58000823;12.037;12.025;12.025;12.025;12.032;-0.0;0.1;0.1;28.0;24.0;28.0;5.7;81.5;85.1;85.0;2;0.777;0.329;0.269;0.668;0.563;0.555
58010823;12.065;12.051;12.055;12.055;12.061;0.033;0.083;0.116;28.0;24.0;24.0;5.7;81.7;85.3;85.3;2;0.61;0.332;0.271;0.669;0.563;0.556
58020823;12.064;12.056;12.053;12.054;12.06;0.025;0.091;0.11599999999999999;36.0;32.0;28.0;6.9;81.6;85.1;85.0;2;0.611;0.333;0.273;0.669;0.562;0.554
58030823;12.093;12.074;12.078;12.079;12.087;0.033;0.124;0.157;32.0;24.0;24.0;6.9;80.3;84.3;84.2;2;0.679;0.324;0.27;0.668;0.563;0.555
